"threshold","precision","recall","f1score","f5score","f25score","species","classifier"
0.76,0.684071961386573,0.1453163216608,0.239711178013611,0.392807614471042,0.561595615557785,"BTNW","Perch"
0.77,0.682253879150558,0.14410084710374,0.237944695666093,0.390548580852216,0.559371254018416,"BTNW","Perch"
0.78,0.68610991533936,0.142620652627811,0.23615261143351,0.389360281424058,0.560473695097566,"BTNW","Perch"
0.79,0.676907170814563,0.136699874724095,0.227463923665827,0.378085401267159,0.549233719176054,"BTNW","Perch"
0.8,0.670706006322444,0.13289685617133,0.221837735567228,0.370686212519551,0.5417447465919,"BTNW","Perch"
0.81,0.671205322605601,0.129392113583487,0.216959663907574,0.365286806561352,0.538551418931748,"BTNW","Perch"
0.82,0.67705947977218,0.128978255682157,0.216679559412592,0.366001523551568,0.541662675371374,"BTNW","Perch"
0.83,0.669365181147804,0.124545129153493,0.210014083090232,0.357014603782619,0.532373588132059,"BTNW","Perch"
0.84,0.671052631578947,0.12169659368848,0.206029389486441,0.35266051239498,0.530250905921747,"BTNW","Perch"
0.85,0.670069079286524,0.121155968502058,0.20520803402557,0.351534440530693,0.529068275154004,"BTNW","Perch"
0.86,0.685922845322416,0.118068812265108,0.201460039761431,0.34962108833323,0.534660535515652,"BTNW","Perch"
0.87,0.676375404530744,0.112990663962298,0.193634130211844,0.338657839920613,0.522983733432952,"BTNW","Perch"
0.88,0.666060201285092,0.107830489769134,0.185611737033459,0.327240592724014,0.510576939053569,"BTNW","Perch"
0.89,0.665950847053209,0.104061027262423,0.179996001522001,0.320180429874635,0.505417738994086,"BTNW","Perch"
0.9,0.640712415952369,0.093084471753266,0.16255282022567,0.29436039163161,0.475988713237273,"BTNW","Perch"
0.91,0.621488631140671,0.0857058700709896,0.150638116613968,0.276182489258836,0.454394186046512,"BTNW","Perch"
0.92,0.609792756597393,0.0786591003996897,0.139343802116874,0.259434426310146,0.43644007982866,"BTNW","Perch"
0.93,0.594155844155844,0.0736890771341645,0.131116654282985,0.246271781171498,0.419758330501529,"BTNW","Perch"
0.94,0.590069852097203,0.0670859929606872,0.120474990040207,0.230573068840022,0.404553125529033,"BTNW","Perch"
0.95,0.588300576379193,0.0612696116446936,0.11098091787358,0.216257830183713,0.390640381689636,"BTNW","Perch"
0.96,0.567014367250541,0.053708315933902,0.0981223583424439,0.194752695847799,0.362960360937204,"BTNW","Perch"
0.97,0.53908959220403,0.0457890890652031,0.0844086889882435,0.170886533901796,0.329975786465709,"BTNW","Perch"
0.98,0.469348562187295,0.0346261110779693,0.064494175246098,0.133681295270558,0.269970930232558,"BTNW","Perch"
0.99,0.34407796101949,0.0205363001849311,0.0387592535254876,0.0828918853840597,0.178580147081261,"BTNW","Perch"
1,0.140582594535915,0.00579401061862435,0.0111293337439394,0.0248700483957698,0.0593566883560412,"BTNW","Perch"
0.05,0.963717285085385,0.405211342093487,0.570532556241318,0.755464708826965,0.89144191335569,"COYE","BirdNET"
0.06,0.961389961389961,0.379866563606037,0.544563838628311,0.736036007630338,0.881968096632422,"COYE","BirdNET"
0.07,0.975306609597498,0.361529229893007,0.527517047436021,0.728087926853248,0.886750230382288,"COYE","BirdNET"
0.08,0.974248190220035,0.346293885521338,0.510966212211025,0.714954644716949,0.88034366121781,"COYE","BirdNET"
0.09,0.973868354577393,0.341127293438021,0.505268707867284,0.710349530683474,0.878063691521143,"COYE","BirdNET"
0.1,0.981097599395123,0.316728367438265,0.478864576445805,0.691147488592582,0.873337996291629,"COYE","BirdNET"
0.11,0.980242360379347,0.302754159716855,0.462623939328008,0.677173378951392,0.866219796923035,"COYE","BirdNET"
0.12,1,0.29378381676905,0.454146686581244,0.675323096489424,0.876114183764496,"COYE","BirdNET"
0.13,1,0.2815894389976,0.439437826856386,0.662140315298079,0.869508752743315,"COYE","BirdNET"
0.14,1,0.268388185997315,0.423195657228998,0.647169903865019,0.86180909349378,"COYE","BirdNET"
0.15,1,0.25277653472194,0.403546087775415,0.628451501972287,0.851871416243942,"COYE","BirdNET"
0.16,1,0.240836418371913,0.388183993967411,0.613331675680156,0.843580523214391,"COYE","BirdNET"
0.17,1,0.230808347910988,0.375051645209804,0.600052882072978,0.836095772254827,"COYE","BirdNET"
0.18,1,0.21586794678817,0.355084526010256,0.579209055582238,0.823944337373608,"COYE","BirdNET"
0.19,1,0.196757658354014,0.3288178805133,0.550515628201334,0.806360025498946,"COYE","BirdNET"
0.2,1,0.18983157723445,0.319089828958278,0.539500763076354,0.799329410223597,"COYE","BirdNET"
0.21,1,0.177596517635572,0.301625412398736,0.519170848892801,0.785918520793401,"COYE","BirdNET"
0.22,1,0.164364753264717,0.282325195440451,0.495833537872466,0.769787055197535,"COYE","BirdNET"
0.23,1,0.151265204833001,0.262780815746001,0.471213311704771,0.751849583100401,"COYE","BirdNET"
0.24,1,0.140555713762662,0.246468825795406,0.449858076612589,0.735465371082256,"COYE","BirdNET"
0.25,1,0.135185712542208,0.23817373853211,0.438703033823569,0.726581692369034,"COYE","BirdNET"
0.26,1,0.124110085025019,0.220814823527283,0.414684373640714,0.70664436662897,"COYE","BirdNET"
0.27,1,0.121455595785363,0.216603486115394,0.408715056265915,0.701509350509337,"COYE","BirdNET"
0.28,1,0.118618038322282,0.212079609408385,0.402238991281316,0.695853747560822,"COYE","BirdNET"
0.29,1,0.118618038322282,0.212079609408385,0.402238991281316,0.695853747560822,"COYE","BirdNET"
0.3,1,0.11403116227981,0.20471808355244,0.391557008353589,0.686327039133503,"COYE","BirdNET"
0.31,1,0.112088605020138,0.201582148246376,0.386951575754171,0.682141556833904,"COYE","BirdNET"
0.32,1,0.109952809080184,0.198121592523022,0.381830639692586,0.677430888315518,"COYE","BirdNET"
0.33,1,0.104674341971441,0.189511674154821,0.368910045020503,0.665272475627006,"COYE","BirdNET"
0.34,1,0.100107806842683,0.18199635748426,0.357417789914014,0.65411708598502,"COYE","BirdNET"
0.35,1,0.0985313860298605,0.179387475465689,0.353380606378943,0.650119211153743,"COYE","BirdNET"
0.36,1,0.0914527480574428,0.167579857616758,0.334792839484109,0.631158235478703,"COYE","BirdNET"
0.37,1,0.0895915544526261,0.164449796047903,0.329776879305181,0.625879766621529,"COYE","BirdNET"
0.38,1,0.0805601887636793,0.149108193326745,0.3046350993785,0.59831600462099,"COYE","BirdNET"
0.39,1,0.0751393352589399,0.139775995156652,0.288873596296412,0.580034359817487,"COYE","BirdNET"
0.4,1,0.0751393352589399,0.139775995156652,0.288873596296412,0.580034359817487,"COYE","BirdNET"
0.41,1,0.0731154143444124,0.136267568925156,0.282853320742839,0.572834055158708,"COYE","BirdNET"
0.42,1,0.0639925145437533,0.120287527720425,0.254753344346193,0.537518342077228,"COYE","BirdNET"
0.43,1,0.0591208657092877,0.11164139546943,0.239068566164375,0.516489661948864,"COYE","BirdNET"
0.44,1,0.0559680240836419,0.106003255415258,0.22865144262731,0.50195844869401,"COYE","BirdNET"
0.45,1,0.0537203531182621,0.101963206764087,0.22109299132706,0.49111772298672,"COYE","BirdNET"
0.46,1,0.0537203531182621,0.101963206764087,0.22109299132706,0.49111772298672,"COYE","BirdNET"
0.47,1,0.0537203531182621,0.101963206764087,0.22109299132706,0.49111772298672,"COYE","BirdNET"
0.48,1,0.0537203531182621,0.101963206764087,0.22109299132706,0.49111772298672,"COYE","BirdNET"
0.49,1,0.0537203531182621,0.101963206764087,0.22109299132706,0.49111772298672,"COYE","BirdNET"
0.5,1,0.0514726821528823,0.097905885766794,0.213421833884353,0.479849414389292,"COYE","BirdNET"
0.51,1,0.0514726821528823,0.097905885766794,0.213421833884353,0.479849414389292,"COYE","BirdNET"
0.52,1,0.0497030226597779,0.0946992084177074,0.2073011402199,0.470659883523307,"COYE","BirdNET"
0.53,1,0.0472214311866889,0.0901842337836394,0.19859533260334,0.457274117674322,"COYE","BirdNET"
0.54,1,0.0472214311866889,0.0901842337836394,0.19859533260334,0.457274117674322,"COYE","BirdNET"
0.55,1,0.0472214311866889,0.0901842337836394,0.19859533260334,0.457274117674322,"COYE","BirdNET"
0.56,1,0.0451059761604491,0.0863184733210717,0.191058381582575,0.445375818151745,"COYE","BirdNET"
0.57,1,0.0451059761604491,0.0863184733210717,0.191058381582575,0.445375818151745,"COYE","BirdNET"
0.58,1,0.0451059761604491,0.0863184733210717,0.191058381582575,0.445375818151745,"COYE","BirdNET"
0.59,1,0.0451059761604491,0.0863184733210717,0.191058381582575,0.445375818151745,"COYE","BirdNET"
0.6,1,0.0389325088482975,0.0749471375988723,0.168432538984125,0.407815907552704,"COYE","BirdNET"
0.61,1,0.0389325088482975,0.0749471375988723,0.168432538984125,0.407815907552704,"COYE","BirdNET"
0.62,1,0.0389325088482975,0.0749471375988723,0.168432538984125,0.407815907552704,"COYE","BirdNET"
0.63,1,0.0366644969692039,0.0707355119740211,0.159875470091535,0.392842491218174,"COYE","BirdNET"
0.64,1,0.0349253488466702,0.0674934648872816,0.15322148848831,0.380888378526503,"COYE","BirdNET"
0.65,1,0.0327081892518612,0.0633444947803821,0.144619923013275,0.365015355855254,"COYE","BirdNET"
0.66,1,0.0327081892518612,0.0633444947803821,0.144619923013275,0.365015355855254,"COYE","BirdNET"
0.67,1,0.027124608437411,0.0528165876167183,0.122348429242513,0.321562313824506,"COYE","BirdNET"
0.68,1,0.027124608437411,0.0528165876167183,0.122348429242513,0.321562313824506,"COYE","BirdNET"
0.69,1,0.027124608437411,0.0528165876167183,0.122348429242513,0.321562313824506,"COYE","BirdNET"
0.7,1,0.027124608437411,0.0528165876167183,0.122348429242513,0.321562313824506,"COYE","BirdNET"
0.71,1,0.027124608437411,0.0528165876167183,0.122348429242513,0.321562313824506,"COYE","BirdNET"
0.72,1,0.0253346080305927,0.0494172494172494,0.115017361111111,0.306462585034014,"COYE","BirdNET"
0.73,1,0.0253346080305927,0.0494172494172494,0.115017361111111,0.306462585034014,"COYE","BirdNET"
0.74,1,0.0253346080305927,0.0494172494172494,0.115017361111111,0.306462585034014,"COYE","BirdNET"
0.75,1,0.0221410845775192,0.0433229520104278,0.101698557440765,0.277937156418036,"COYE","BirdNET"
0.76,1,0.0192425043732965,0.0377584417657859,0.0893363049144412,0.250116644374631,"COYE","BirdNET"
0.77,1,0.0192425043732965,0.0377584417657859,0.0893363049144412,0.250116644374631,"COYE","BirdNET"
0.78,1,0.0192425043732965,0.0377584417657859,0.0893363049144412,0.250116644374631,"COYE","BirdNET"
0.79,1,0.0192425043732965,0.0377584417657859,0.0893363049144412,0.250116644374631,"COYE","BirdNET"
0.8,1,0.0192425043732965,0.0377584417657859,0.0893363049144412,0.250116644374631,"COYE","BirdNET"
0.81,1,0.0192425043732965,0.0377584417657859,0.0893363049144412,0.250116644374631,"COYE","BirdNET"
0.82,1,0.0153980716813799,0.0303291331957772,0.0725234719294884,0.210023827398244,"COYE","BirdNET"
0.83,1,0.0153980716813799,0.0303291331957772,0.0725234719294884,0.210023827398244,"COYE","BirdNET"
0.84,1,0.0119807981774541,0.0236779160217885,0.0571644861989984,0.170911139180009,"COYE","BirdNET"
0.85,1,0.0083601155363899,0.0165816069231235,0.0404479785852065,0.125354336359396,"COYE","BirdNET"
0.86,1,0.0083601155363899,0.0165816069231235,0.0404479785852065,0.125354336359396,"COYE","BirdNET"
0.87,1,0.0083601155363899,0.0165816069231235,0.0404479785852065,0.125354336359396,"COYE","BirdNET"
0.88,1,0.0083601155363899,0.0165816069231235,0.0404479785852065,0.125354336359396,"COYE","BirdNET"
0.89,1,0.00214596639681054,0.00428274217283199,0.0106385124233624,0.0352704031465093,"COYE","BirdNET"
0.9,1,0.00214596639681054,0.00428274217283199,0.0106385124233624,0.0352704031465093,"COYE","BirdNET"
0.91,1,0.00214596639681054,0.00428274217283199,0.0106385124233624,0.0352704031465093,"COYE","BirdNET"
0.92,1,0.00214596639681054,0.00428274217283199,0.0106385124233624,0.0352704031465093,"COYE","BirdNET"
0.93,1,0.00214596639681054,0.00428274217283199,0.0106385124233624,0.0352704031465093,"COYE","BirdNET"
0.94,0,0,0,0,0,"COYE","BirdNET"
0.95,0,0,0,0,0,"COYE","BirdNET"
0.96,0,0,0,0,0,"COYE","BirdNET"
0.97,0,0,0,0,0,"COYE","BirdNET"
0.98,0,0,0,0,0,"COYE","BirdNET"
0.99,0,0,0,0,0,"COYE","BirdNET"
1,0,0,0,0,0,"COYE","BirdNET"
0.05,0.525196571986598,0.921424984491773,0.669047465843039,0.574615455466519,0.538826245426214,"COYE","HawkEars"
0.06,0.57424559306842,0.908398074025936,0.703666838281563,0.619847537500857,0.586946002234235,"COYE","HawkEars"
0.07,0.624946201299367,0.900747348831714,0.737918350555381,0.665713350070953,0.636408725895934,"COYE","HawkEars"
0.08,0.64245429586907,0.891708268100316,0.746833250865908,0.680497382789077,0.653194508970336,"COYE","HawkEars"
0.09,0.648124416255783,0.881428529229315,0.746983427627297,0.684352480860882,0.658375266231179,"COYE","HawkEars"
0.1,0.687492766036251,0.877293002097303,0.770882001765042,0.718585621028895,0.696354806720209,"COYE","HawkEars"
0.11,0.698636689787132,0.862848196614776,0.772107899501738,0.726280875018027,0.706546407081258,"COYE","HawkEars"
0.12,0.703685858829198,0.862848196614776,0.775181455090694,0.73064089287769,0.711405088443911,"COYE","HawkEars"
0.13,0.718302898514913,0.858683130003249,0.782244826565485,0.742582856909298,0.725277644465383,"COYE","HawkEars"
0.14,0.726858877086495,0.848964641243021,0.783180957312005,0.748386827975189,0.7330609623807,"COYE","HawkEars"
0.15,0.735922330097087,0.839659705195995,0.784375948563702,0.754567222183878,0.741309773829376,"COYE","HawkEars"
0.16,0.739590183339032,0.830561545505568,0.782440517601224,0.75615449572668,0.744386217636753,"COYE","HawkEars"
0.17,0.743329233730817,0.821256609458541,0.780352255982037,0.757708722834826,0.747501522256577,"COYE","HawkEars"
0.18,0.742184982275218,0.816353055859156,0.77750425522936,0.755920501977604,0.746172746172746,"COYE","HawkEars"
0.19,0.740862711223884,0.810740554751425,0.77422812733607,0.753857732219274,0.744638032266765,"COYE","HawkEars"
0.2,0.745846086576301,0.806191474906212,0.774845624245866,0.757181460540115,0.749144633270093,"COYE","HawkEars"
0.21,0.762611275964392,0.7971228546953,0.779485253762385,0.769272433905572,0.764558434567251,"COYE","HawkEars"
0.22,0.782514136581122,0.7971228546953,0.789750943837982,0.785392885623978,0.783358634456544,"COYE","HawkEars"
0.23,0.788446847270377,0.79266239328863,0.790549000545024,0.789286365588362,0.788693578977761,"COYE","HawkEars"
0.24,0.794679521514015,0.788881339910791,0.791769815739931,0.793513076653375,0.79433609366826,"COYE","HawkEars"
0.25,0.800910983077434,0.784302720586063,0.79251984956122,0.797533296887485,0.799914579748312,"COYE","HawkEars"
0.26,0.800910983077434,0.784302720586063,0.79251984956122,0.797533296887485,0.799914579748312,"COYE","HawkEars"
0.27,0.815673865626248,0.784302720586063,0.799680742123968,0.809200460815448,0.813759196926455,"COYE","HawkEars"
0.28,0.81956886455003,0.764806664106579,0.791241366664629,0.807997902844268,0.816131382936313,"COYE","HawkEars"
0.29,0.81956886455003,0.764806664106579,0.791241366664629,0.807997902844268,0.816131382936313,"COYE","HawkEars"
0.3,0.81956886455003,0.764806664106579,0.791241366664629,0.807997902844268,0.816131382936313,"COYE","HawkEars"
0.31,0.827426416541498,0.764806664106579,0.794885177453027,0.814095348296094,0.823460409459897,"COYE","HawkEars"
0.32,0.827426416541498,0.764806664106579,0.794885177453027,0.814095348296094,0.823460409459897,"COYE","HawkEars"
0.33,0.834539142847873,0.759844031548164,0.795441894984229,0.818447930255497,0.8297411298601,"COYE","HawkEars"
0.34,0.833371450975267,0.75346350397306,0.79140552280484,0.816062093280693,0.828204711926886,"COYE","HawkEars"
0.35,0.832358161856551,0.747998700262901,0.787926876701672,0.813997595489292,0.826872580939484,"COYE","HawkEars"
0.36,0.840648031339221,0.747998700262901,0.791621727237202,0.820326420069845,0.834567326799856,"COYE","HawkEars"
0.37,0.849104687814365,0.747998700262901,0.795351393796624,0.826754428924978,0.842406630072113,"COYE","HawkEars"
0.38,0.856894613104365,0.742888370306915,0.79582924590994,0.831377397536513,0.849228403951239,"COYE","HawkEars"
0.39,0.864789904312855,0.736832777006469,0.795699953745793,0.835762485843904,0.856045236062073,"COYE","HawkEars"
0.4,0.862584123181001,0.723155997991315,0.78674036700196,0.830557006859958,0.852910857487155,"COYE","HawkEars"
0.41,0.862584123181001,0.723155997991315,0.78674036700196,0.830557006859958,0.852910857487155,"COYE","HawkEars"
0.42,0.862584123181001,0.723155997991315,0.78674036700196,0.830557006859958,0.852910857487155,"COYE","HawkEars"
0.43,0.871799437341975,0.723155997991315,0.790551231956599,0.83737523687037,0.861384376248321,"COYE","HawkEars"
0.44,0.87863631348608,0.705727705077837,0.782746871109364,0.837592993822616,0.866153134190216,"COYE","HawkEars"
0.45,0.87863631348608,0.705727705077837,0.782746871109364,0.837592993822616,0.866153134190216,"COYE","HawkEars"
0.46,0.87863631348608,0.705727705077837,0.782746871109364,0.837592993822616,0.866153134190216,"COYE","HawkEars"
0.47,0.87863631348608,0.705727705077837,0.782746871109364,0.837592993822616,0.866153134190216,"COYE","HawkEars"
0.48,0.877804932237281,0.700262901367678,0.779046648811187,0.835441967337906,0.864905815872553,"COYE","HawkEars"
0.49,0.877804932237281,0.700262901367678,0.779046648811187,0.835441967337906,0.864905815872553,"COYE","HawkEars"
0.5,0.896097898868622,0.687856319971642,0.778288407226057,0.844938569054479,0.880419190043347,"COYE","HawkEars"
0.51,0.896097898868622,0.687856319971642,0.778288407226057,0.844938569054479,0.880419190043347,"COYE","HawkEars"
0.52,0.896097898868622,0.687856319971642,0.778288407226057,0.844938569054479,0.880419190043347,"COYE","HawkEars"
0.53,0.905217013546069,0.677074409948897,0.774698347247102,0.848065296698906,0.887623607880835,"COYE","HawkEars"
0.54,0.903362190457016,0.662718222904913,0.764551526717557,0.842198914357361,0.884470087868408,"COYE","HawkEars"
0.55,0.902088772845953,0.653176971021771,0.75771438362032,0.838204410883921,0.882310554049455,"COYE","HawkEars"
0.56,0.913266149017016,0.653176971021771,0.761629208645483,0.845900184390326,0.892364301059953,"COYE","HawkEars"
0.57,0.923777260215964,0.644403745606003,0.759205122850978,0.850069751311247,0.900804725851545,"COYE","HawkEars"
0.58,0.92295180207174,0.636930257288867,0.753718430481517,0.846890440766373,0.899199058003901,"COYE","HawkEars"
0.59,0.921776541653992,0.626561899979323,0.746025604952167,0.842394973668952,0.896917884033241,"COYE","HawkEars"
0.6,0.921332109610594,0.622721767642454,0.743152254380089,0.840704435422765,0.896056747235273,"COYE","HawkEars"
0.61,0.945777416293886,0.618290845715299,0.747749356959131,0.855185206370478,0.917200456761069,"COYE","HawkEars"
0.62,0.958502397639247,0.614066700144744,0.748564123800436,0.861821649185357,0.927887076912574,"COYE","HawkEars"
0.63,0.958502397639247,0.614066700144744,0.748564123800436,0.861821649185357,0.927887076912574,"COYE","HawkEars"
0.64,0.958502397639247,0.614066700144744,0.748564123800436,0.861821649185357,0.927887076912574,"COYE","HawkEars"
0.65,0.958162885831164,0.608867751750214,0.744585929739005,0.859542455859417,0.92688436561785,"COYE","HawkEars"
0.66,0.971451681971737,0.603107553244912,0.744195370876618,0.865706701944522,0.937761567038163,"COYE","HawkEars"
0.67,0.971451681971737,0.603107553244912,0.744195370876618,0.865706701944522,0.937761567038163,"COYE","HawkEars"
0.68,0.97058535150505,0.584822615425516,0.729866730567179,0.857464593529386,0.934331979534786,"COYE","HawkEars"
0.69,0.969815876848778,0.569462086078043,0.71757458450429,0.8502624266749,0.931301701330772,"COYE","HawkEars"
0.7,0.98467667790377,0.569462086078043,0.721603563474388,0.859358980073998,0.944180512300454,"COYE","HawkEars"
0.71,0.984406673943552,0.559448202522672,0.713440819709184,0.854578599211255,0.94230223281052,"COYE","HawkEars"
0.72,0.98428496595076,0.55504682007503,0.709819995089058,0.852440274740729,0.941457678171963,"COYE","HawkEars"
0.73,0.98413286084519,0.549641095323901,0.705344958301744,0.849782153981056,0.940404025389086,"COYE","HawkEars"
0.74,0.984010233450592,0.545357870794317,0.701777059773829,0.847650618451621,0.939556047837866,"COYE","HawkEars"
0.75,0.984010233450592,0.545357870794317,0.701777059773829,0.847650618451621,0.939556047837866,"COYE","HawkEars"
0.76,0.983740718660235,0.536171092665347,0.694057815845824,0.843001384025191,0.937696957173116,"COYE","HawkEars"
0.77,1,0.526954775056864,0.69020351311615,0.847788687279606,0.949842926361748,"COYE","HawkEars"
0.78,1,0.522376155732136,0.686264237344044,0.845404392431326,0.948961006575189,"COYE","HawkEars"
0.79,1,0.501373585797419,0.667886514775902,0.834095041525382,0.944732025630196,"COYE","HawkEars"
0.8,1,0.46725548695832,0.636910873547946,0.814311454311454,0.937147357819203,"COYE","HawkEars"
0.81,1,0.462351933358934,0.632340167659832,0.81131234384881,0.935976221045781,"COYE","HawkEars"
0.82,1,0.441260744985674,0.612326043737575,0.797927461139897,0.930678990401706,"COYE","HawkEars"
0.83,1,0.42663870262606,0.598103362597317,0.788158253751705,0.92673840590924,"COYE","HawkEars"
0.84,1,0.416240805837001,0.58781077924245,0.780950375206447,0.923789764335214,"COYE","HawkEars"
0.85,1,0.411691725991788,0.583260096254447,0.777725695025725,0.92245907064572,"COYE","HawkEars"
0.86,1,0.402061855670103,0.573529411764706,0.770750988142293,0.919556171983356,"COYE","HawkEars"
0.87,1,0.365994151183056,0.535864887658673,0.742689988371117,0.907524139030475,"COYE","HawkEars"
0.88,1,0.344578028535137,0.512544487894899,0.724417174866171,0.89937095508701,"COYE","HawkEars"
0.89,1,0.329217499187664,0.495355349126628,0.710479007560593,0.892974129601787,"COYE","HawkEars"
0.9,1,0.267952618674859,0.422653993104091,0.646662959636141,0.861544564191096,"COYE","HawkEars"
0.91,1,0.240599060644551,0.387875613124435,0.61302364788584,0.843409086756044,"COYE","HawkEars"
0.92,1,0.208312409535344,0.344798924336878,0.568150690449719,0.817288747997409,"COYE","HawkEars"
0.93,1,0.145157002333619,0.253514587148864,0.459175092040591,0.742711843310188,"COYE","HawkEars"
0.94,1,0.0692110005021712,0.129461818985523,0.271023713128976,0.558318498479136,"COYE","HawkEars"
0.95,1,0.0164239506099902,0.0323171263332268,0.0770574049948721,0.221104587241807,"COYE","HawkEars"
0.96,1,0.00443092192715564,0.00882275093374114,0.0217687864627173,0.0703390064270543,"COYE","HawkEars"
0.97,1,0.00443092192715564,0.00882275093374114,0.0217687864627173,0.0703390064270543,"COYE","HawkEars"
0.98,0,0,0,0,0,"COYE","HawkEars"
0.99,0,0,0,0,0,"COYE","HawkEars"
1,0,0,0,0,0,"COYE","HawkEars"
0.05,0.901244321548489,0.273536552468303,0.41969233599301,0.617731869441023,0.794056679581736,"COYE","Perch"
0.06,0.901244321548489,0.273536552468303,0.41969233599301,0.617731869441023,0.794056679581736,"COYE","Perch"
0.07,0.898846854137164,0.266342954770255,0.410922795902796,0.609406504176554,0.788674891275406,"COYE","Perch"
0.08,0.895974201601997,0.258160237388724,0.400828369322413,0.599665807978835,0.782284648797089,"COYE","Perch"
0.09,0.890218465254144,0.243053682222822,0.381851572800904,0.580882247596671,0.769668410503219,"COYE","Perch"
0.1,0.940511600237954,0.23693912417948,0.378519440720169,0.590075093680486,0.800658949136991,"COYE","Perch"
0.11,0.936764891867965,0.222012408956029,0.358953234795251,0.56984813281839,0.787609069585614,"COYE","Perch"
0.12,1,0.197644096753889,0.330054808919589,0.551900768342289,0.807232819892415,"COYE","Perch"
0.13,1,0.192218925156611,0.322455752212389,0.543336439888164,0.801795971199741,"COYE","Perch"
0.14,1,0.186494020321914,0.314361500568397,0.534068084668074,0.795801828236091,"COYE","Perch"
0.15,1,0.186494020321914,0.314361500568397,0.534068084668074,0.795801828236091,"COYE","Perch"
0.16,1,0.175254023918712,0.298240244835501,0.515145107575197,0.78319347594847,"COYE","Perch"
0.17,1,0.175254023918712,0.298240244835501,0.515145107575197,0.78319347594847,"COYE","Perch"
0.18,1,0.171477385127237,0.292754068160884,0.508560456557683,0.77868517762352,"COYE","Perch"
0.19,1,0.171477385127237,0.292754068160884,0.508560456557683,0.77868517762352,"COYE","Perch"
0.2,1,0.160686988580164,0.276882553455222,0.489079862061416,0.764963613929947,"COYE","Perch"
0.21,1,0.155441656925337,0.269060157202522,0.479235588740828,0.757802628525258,"COYE","Perch"
0.22,1,0.150346191889219,0.261392949269132,0.469425571340334,0.750508277664827,"COYE","Perch"
0.23,1,0.144621287054522,0.252697182360951,0.458101513396502,0.741884717310493,"COYE","Perch"
0.24,1,0.144621287054522,0.252697182360951,0.458101513396502,0.741884717310493,"COYE","Perch"
0.25,1,0.123460120492761,0.219785497038579,0.413230602540179,0.705400586297561,"COYE","Perch"
0.26,1,0.123460120492761,0.219785497038579,0.413230602540179,0.705400586297561,"COYE","Perch"
0.27,1,0.123460120492761,0.219785497038579,0.413230602540179,0.705400586297561,"COYE","Perch"
0.28,1,0.11782513562929,0.21081139057221,0.400411514250209,0.694241577410944,"COYE","Perch"
0.29,1,0.108563378593052,0.195863187778829,0.378466489728532,0.674303236051032,"COYE","Perch"
0.3,1,0.108563378593052,0.195863187778829,0.378466489728532,0.674303236051032,"COYE","Perch"
0.31,1,0.0970236489524323,0.176885245901639,0.349485003562868,0.646221595913334,"COYE","Perch"
0.32,1,0.0970236489524323,0.176885245901639,0.349485003562868,0.646221595913334,"COYE","Perch"
0.33,1,0.0970236489524323,0.176885245901639,0.349485003562868,0.646221595913334,"COYE","Perch"
0.34,1,0.0970236489524323,0.176885245901639,0.349485003562868,0.646221595913334,"COYE","Perch"
0.35,1,0.0970236489524323,0.176885245901639,0.349485003562868,0.646221595913334,"COYE","Perch"
0.36,1,0.0970236489524323,0.176885245901639,0.349485003562868,0.646221595913334,"COYE","Perch"
0.37,1,0.0970236489524323,0.176885245901639,0.349485003562868,0.646221595913334,"COYE","Perch"
0.38,1,0.0970236489524323,0.176885245901639,0.349485003562868,0.646221595913334,"COYE","Perch"
0.39,1,0.0970236489524323,0.176885245901639,0.349485003562868,0.646221595913334,"COYE","Perch"
0.4,1,0.0879417318586458,0.161666253409373,0.325284374376372,0.621091561134148,"COYE","Perch"
0.41,1,0.0879417318586458,0.161666253409373,0.325284374376372,0.621091561134148,"COYE","Perch"
0.42,1,0.0879417318586458,0.161666253409373,0.325284374376372,0.621091561134148,"COYE","Perch"
0.43,1,0.0772112819590564,0.143354016528006,0.294959580461218,0.587189423296102,"COYE","Perch"
0.44,1,0.0772112819590564,0.143354016528006,0.294959580461218,0.587189423296102,"COYE","Perch"
0.45,1,0.0772112819590564,0.143354016528006,0.294959580461218,0.587189423296102,"COYE","Perch"
0.46,1,0.0681293648652699,0.127567628241104,0.267695206689436,0.554143781101662,"COYE","Perch"
0.47,1,0.0563798219584569,0.106741573033708,0.23002421307506,0.50390015600624,"COYE","Perch"
0.48,1,0.0563798219584569,0.106741573033708,0.23002421307506,0.50390015600624,"COYE","Perch"
0.49,1,0.0563798219584569,0.106741573033708,0.23002421307506,0.50390015600624,"COYE","Perch"
0.5,1,0.0563798219584569,0.106741573033708,0.23002421307506,0.50390015600624,"COYE","Perch"
0.51,1,0.0563798219584569,0.106741573033708,0.23002421307506,0.50390015600624,"COYE","Perch"
0.52,1,0.0563798219584569,0.106741573033708,0.23002421307506,0.50390015600624,"COYE","Perch"
0.53,1,0.0563798219584569,0.106741573033708,0.23002421307506,0.50390015600624,"COYE","Perch"
0.54,1,0.051763930102209,0.0984326018808777,0.214422288992079,0.481334535617674,"COYE","Perch"
0.55,1,0.051763930102209,0.0984326018808777,0.214422288992079,0.481334535617674,"COYE","Perch"
0.56,1,0.051763930102209,0.0984326018808777,0.214422288992079,0.481334535617674,"COYE","Perch"
0.57,1,0.051763930102209,0.0984326018808777,0.214422288992079,0.481334535617674,"COYE","Perch"
